"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"90-94 Jahre"	"95-99 Jahre"	"100 Jahre und mehr"
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	2	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	2	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	2	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	2	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	2	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	32	8	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	8	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	10	7	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	1	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	6	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	19	2	1
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	2	1
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	18	3	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	16	3	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	1
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	1
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	21	4	1
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	3	1
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	1	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	1	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	2	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	2	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	1	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5475 Chavannes-le-Veyron"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5475 Chavannes-le-Veyron"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5475 Chavannes-le-Veyron"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5475 Chavannes-le-Veyron"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5476 Chevilly"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	1	0
"2015"	"......5476 Chevilly"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5476 Chevilly"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5476 Chevilly"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5477 Cossonay"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	7	1	0
"2015"	"......5477 Cossonay"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5477 Cossonay"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	1	0
"2015"	"......5477 Cossonay"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5478 Cottens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5478 Cottens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......5478 Cottens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5478 Cottens (VD)"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5479 Cuarnens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......5479 Cuarnens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5479 Cuarnens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	0
"2015"	"......5479 Cuarnens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5481 Dizy"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5481 Dizy"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5481 Dizy"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5481 Dizy"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5482 Eclépens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......5482 Eclépens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5482 Eclépens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5482 Eclépens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5483 Ferreyres"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5483 Ferreyres"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5483 Ferreyres"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5483 Ferreyres"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5484 Gollion"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......5484 Gollion"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5484 Gollion"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5484 Gollion"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5485 Grancy"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5485 Grancy"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5485 Grancy"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5485 Grancy"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5486 L'Isle"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	6	0	0
"2015"	"......5486 L'Isle"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5486 L'Isle"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0
"2015"	"......5486 L'Isle"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5488 Mauraz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5488 Mauraz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5488 Mauraz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5488 Mauraz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5490 Moiry"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5490 Moiry"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5490 Moiry"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5490 Moiry"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5491 Mont-la-Ville"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......5491 Mont-la-Ville"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5491 Mont-la-Ville"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5491 Mont-la-Ville"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5492 Montricher"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5492 Montricher"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......5492 Montricher"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5492 Montricher"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5493 Orny"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	2	0
"2015"	"......5493 Orny"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5493 Orny"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	1	0
"2015"	"......5493 Orny"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	1	0
"2015"	"......5494 Pampigny"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	0	0
"2015"	"......5494 Pampigny"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5494 Pampigny"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0
"2015"	"......5494 Pampigny"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5497 Pompaples"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	5	5	2
"2015"	"......5497 Pompaples"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	5	0
"2015"	"......5497 Pompaples"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	2
"2015"	"......5497 Pompaples"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5498 La Sarraz"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	8	0	0
"2015"	"......5498 La Sarraz"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5498 La Sarraz"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0
"2015"	"......5498 La Sarraz"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5499 Senarclens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	4	1	1
"2015"	"......5499 Senarclens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5499 Senarclens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	1	1
"2015"	"......5499 Senarclens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5500 Sévery"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5500 Sévery"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5500 Sévery"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5500 Sévery"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5621 Aclens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	3	1	0
"2015"	"......5621 Aclens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5621 Aclens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5621 Aclens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5622 Bremblens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5622 Bremblens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5622 Bremblens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5622 Bremblens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5623 Buchillon"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	1
"2015"	"......5623 Buchillon"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5623 Buchillon"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1
"2015"	"......5623 Buchillon"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5625 Bussy-Chardonney"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	0	0
"2015"	"......5625 Bussy-Chardonney"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5625 Bussy-Chardonney"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5625 Bussy-Chardonney"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5628 Chigny"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5628 Chigny"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5628 Chigny"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5628 Chigny"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5629 Clarmont"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	1	0	0
"2015"	"......5629 Clarmont"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5629 Clarmont"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5629 Clarmont"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5631 Denens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	0	0
"2015"	"......5631 Denens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5631 Denens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5631 Denens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5632 Denges"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	2	1	0
"2015"	"......5632 Denges"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......5632 Denges"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5632 Denges"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5633 Echandens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	11	1	0
"2015"	"......5633 Echandens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	1	0	0
"2015"	"......5633 Echandens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	1	0
"2015"	"......5633 Echandens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5634 Echichens"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	28	12	2
"2015"	"......5634 Echichens"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	2	0
"2015"	"......5634 Echichens"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	22	10	2
"2015"	"......5634 Echichens"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	0	0
"2015"	"......5636 Etoy"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	21	3	1
"2015"	"......5636 Etoy"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	2	0	0
"2015"	"......5636 Etoy"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	19	3	1
"2015"	"......5636 Etoy"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5637 Lavigny"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	0	2	0
"2015"	"......5637 Lavigny"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	0	0	0
"2015"	"......5637 Lavigny"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	0
"2015"	"......5637 Lavigny"	"Ständige Wohnbevölkerung"	"Frau"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5638 Lonay"	"Ständige Wohnbevölkerung"	"Frau"	"Zivilstand - Total"	31	10	1
"2015"	"......5638 Lonay"	"Ständige Wohnbevölkerung"	"Frau"	"Ledig"	4	0	0
"2015"	"......5638 Lonay"	"Ständige Wohnbevölkerung"	"Frau"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	21	9	1
