"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"40-44 Jahre"	"45-49 Jahre"	"50-54 Jahre"	"55-59 Jahre"	"60-64 Jahre"
"2015"	"......5725 Prangins"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	32	28	23	9	5
"2015"	"......5725 Prangins"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......5725 Prangins"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	10	16	18	13	5
"2015"	"......5726 La Rippe"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	40	57	55	44	24
"2015"	"......5726 La Rippe"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	11	2	4	1
"2015"	"......5726 La Rippe"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5726 La Rippe"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	8	9	3	3
"2015"	"......5727 Saint-Cergue"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	88	124	144	106	80
"2015"	"......5727 Saint-Cergue"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	23	28	22	12	7
"2015"	"......5727 Saint-Cergue"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	1
"2015"	"......5727 Saint-Cergue"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	20	44	27	22
"2015"	"......5728 Signy-Avenex"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	24	19	19	15	12
"2015"	"......5728 Signy-Avenex"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	4	3	0	1
"2015"	"......5728 Signy-Avenex"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......5728 Signy-Avenex"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	3	4	1
"2015"	"......5729 Tannay"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	71	61	64	51	48
"2015"	"......5729 Tannay"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	5	6	2	2
"2015"	"......5729 Tannay"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	2
"2015"	"......5729 Tannay"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	7	3	6	2
"2015"	"......5730 Trélex"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	45	74	74	57	24
"2015"	"......5730 Trélex"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	5	4	7	1
"2015"	"......5730 Trélex"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0	0	1
"2015"	"......5730 Trélex"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	2	8	5	3
"2015"	"......5731 Le Vaud"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	41	59	57	45	36
"2015"	"......5731 Le Vaud"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	6	7	2	0
"2015"	"......5731 Le Vaud"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0	0	0
"2015"	"......5731 Le Vaud"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	7	5	7	8
"2015"	"......5732 Vich"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	36	50	26	39	21
"2015"	"......5732 Vich"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	10	15	0	0	0
"2015"	"......5732 Vich"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......5732 Vich"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	11	6	12	3
"2015"	"......5852 Bursinel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	25	15	9	17	13
"2015"	"......5852 Bursinel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	2	1	0	3
"2015"	"......5852 Bursinel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......5852 Bursinel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	1	1	4
"2015"	"......5853 Bursins"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	37	40	31	18	20
"2015"	"......5853 Bursins"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	9	2	2	2
"2015"	"......5853 Bursins"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5853 Bursins"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	5	7	4	4
"2015"	"......5854 Burtigny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	16	16	18	7	11
"2015"	"......5854 Burtigny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5	1	6	0	1
"2015"	"......5854 Burtigny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5854 Burtigny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	1	0	1
"2015"	"......5855 Dully"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	20	31	27	22	20
"2015"	"......5855 Dully"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	1	2	2	0
"2015"	"......5855 Dully"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5855 Dully"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	5	3	2	3
"2015"	"......5856 Essertines-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	30	28	22	25	20
"2015"	"......5856 Essertines-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	5	4	5	1
"2015"	"......5856 Essertines-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5856 Essertines-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	4	4	2
"2015"	"......5857 Gilly"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	51	58	62	34	28
"2015"	"......5857 Gilly"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	8	9	4	3
"2015"	"......5857 Gilly"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	1
"2015"	"......5857 Gilly"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	6	6	4	5
"2015"	"......5858 Luins"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	31	32	29	28	13
"2015"	"......5858 Luins"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	7	6	1	2	1
"2015"	"......5858 Luins"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	1	0
"2015"	"......5858 Luins"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	1	10	10	4
"2015"	"......5859 Mont-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	106	123	120	87	71
"2015"	"......5859 Mont-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	26	15	13	7	4
"2015"	"......5859 Mont-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	2	1	3
"2015"	"......5859 Mont-sur-Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	14	8	17	14
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	55	76	54	48	34
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	14	6	4	4
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	0
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	6	6	5	6
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	254	218	223	178	145
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	67	33	32	17	13
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	0	2
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	24	20	25	28	26
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	11	9	13	4	4
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3	0	1	0	0
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	3	2	1
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	13	16	15	15	12
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	2	0	1	0
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	2	1	1	4
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	300	286	312	256	184
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	55	39	31	22	13
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	2	4	1
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	35	34	44	40	23
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	419	429	405	317	231
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	127	101	63	27	28
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	2	5	10
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	37	42	62	54	33
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	706	744	791	684	458
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	167	125	91	68	38
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	3	7	7	8
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	94	104	101	103	73
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	310	305	321	301	219
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	83	47	29	33	15
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	1	2	4
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	33	49	54	41	49
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	261	257	236	188	150
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	42	44	26	19	9
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	3	2	4
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	32	34	40	27	25
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	428	393	455	380	272
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	86	61	51	35	21
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	2	4	4	10
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	54	41	69	58	28
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	147	109	106	121	107
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	39	20	13	20	9
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	3
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	13	18	19	20
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	26	26	24	45	23
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	2	2	4	1
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	3	3	7	8
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	110	90	133	112	106
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	32	19	19	13	15
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	3
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	9	19	18	19
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	15	20	23	32	21
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	6	5	3	1
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	1	0
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	3	8	5	2
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	28	33	28	30	31
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	11	12	6	6	4
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	1	0	0
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	4	4	4	7
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	235	267	285	190	180
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	48	35	32	19	11
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0	3	0
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	14	31	45	32	21
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	94	121	135	108	91
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	31	28	26	13	11
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	2	0
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	8	17	15	9	15
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	71	75	81	60	78
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	20	20	7	7	5
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	2
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	5	8	13	10	11
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	117	122	145	108	69
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	25	23	24	13	7
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	1	0	0
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	13	22	20	15
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	55	69	57	64	30
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	13	7	8	6	1
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	3	6	8	6
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	836	869	928	811	699
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	264	197	132	109	74
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	6	5	10	18
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	79	125	176	153	111
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	164	244	236	172	127
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	36	33	33	16	6
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	4	0	2
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	18	29	24	15
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	354	426	397	346	271
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	92	79	46	34	20
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	6	5	6	5
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	32	46	54	66	36
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	774	679	694	585	406
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	219	156	109	80	47
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	1	7	5	7
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	89	102	118	118	86
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	21	36	44	31	31
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6	12	8	4	5
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	7	9	5	6
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	419	488	522	488	400
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	119	107	85	63	40
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	5	7	7
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	30	71	92	59	56
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	11	9	17	24	16
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	3	6	0
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	2	0	1
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	285	389	380	347	329
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	76	95	52	34	29
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	2	1	7	5
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	29	48	67	59	43
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	76	92	93	64	57
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	22	11	10	6	4
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	2	2
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	9	13	4	6
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8	11	14	17	13
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	3	3	1	4
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	0
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	1	0	3	0
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	27	36	37	22	33
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	8	5	4	4	3
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	2	4	3	2	4
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	4	3	5	4
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	2	2	1	0
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0	0	1
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0	2	0
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	111	144	122	96	65
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	17	20	16	10	8
