"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"90-94 Jahre"	"95-99 Jahre"	"100 Jahre und mehr"
"2015"	"......5925 Orzens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5925 Orzens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5925 Orzens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5926 Pomy"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5926 Pomy"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5926 Pomy"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5926 Pomy"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5928 Rovray"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5928 Rovray"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5928 Rovray"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5928 Rovray"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5929 Suchy"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5929 Suchy"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5929 Suchy"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5929 Suchy"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5930 Suscévaz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2	0	0
"2015"	"......5930 Suscévaz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5930 Suscévaz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5930 Suscévaz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5931 Treycovagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	1	0
"2015"	"......5931 Treycovagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5931 Treycovagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......5931 Treycovagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5932 Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	1	0
"2015"	"......5932 Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5932 Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5932 Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5933 Valeyres-sous-Montagny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5933 Valeyres-sous-Montagny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5933 Valeyres-sous-Montagny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5933 Valeyres-sous-Montagny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5934 Valeyres-sous-Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5934 Valeyres-sous-Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5934 Valeyres-sous-Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5934 Valeyres-sous-Ursins"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5935 Villars-Epeney"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5935 Villars-Epeney"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5935 Villars-Epeney"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5935 Villars-Epeney"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5937 Vugelles-La Mothe"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5937 Vugelles-La Mothe"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5937 Vugelles-La Mothe"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5937 Vugelles-La Mothe"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5938 Yverdon-les-Bains"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	64	11	0
"2015"	"......5938 Yverdon-les-Bains"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	0
"2015"	"......5938 Yverdon-les-Bains"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	10	0
"2015"	"......5938 Yverdon-les-Bains"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	0	0
"2015"	"......5939 Yvonand"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	7	1	0
"2015"	"......5939 Yvonand"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5939 Yvonand"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	0
"2015"	"......5939 Yvonand"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5582 Cheseaux-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5582 Cheseaux-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5582 Cheseaux-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5582 Cheseaux-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5584 Epalinges"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	19	0	1
"2015"	"......5584 Epalinges"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5584 Epalinges"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	8	0	0
"2015"	"......5584 Epalinges"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5585 Jouxtens-Mézery"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	0	0
"2015"	"......5585 Jouxtens-Mézery"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5585 Jouxtens-Mézery"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5585 Jouxtens-Mézery"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5586 Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	295	56	6
"2015"	"......5586 Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	9	4	0
"2015"	"......5586 Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	110	25	5
"2015"	"......5586 Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	17	3	0
"2015"	"......5587 Le Mont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	25	3	0
"2015"	"......5587 Le Mont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	0
"2015"	"......5587 Le Mont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	2	0
"2015"	"......5587 Le Mont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0
"2015"	"......5592 Romanel-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	0	0
"2015"	"......5592 Romanel-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5592 Romanel-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5592 Romanel-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5581 Belmont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	0	0
"2015"	"......5581 Belmont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5581 Belmont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0
"2015"	"......5581 Belmont-sur-Lausanne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5588 Paudex"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	0	0
"2015"	"......5588 Paudex"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5588 Paudex"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5588 Paudex"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5590 Pully"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	66	13	1
"2015"	"......5590 Pully"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	1	0
"2015"	"......5590 Pully"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	23	3	1
"2015"	"......5590 Pully"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	2	0
"2015"	"......5601 Chexbres"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9	3	2
"2015"	"......5601 Chexbres"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5601 Chexbres"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	3	2
"2015"	"......5601 Chexbres"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1	0	0
"2015"	"......5604 Forel (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4	1	0
"2015"	"......5604 Forel (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5604 Forel (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......5604 Forel (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5606 Lutry"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	40	8	3
"2015"	"......5606 Lutry"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4	0	0
"2015"	"......5606 Lutry"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	6	2
"2015"	"......5606 Lutry"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5607 Puidoux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	8	0	0
"2015"	"......5607 Puidoux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5607 Puidoux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0
"2015"	"......5607 Puidoux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5609 Rivaz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5609 Rivaz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5609 Rivaz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5609 Rivaz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5610 Saint-Saphorin (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5610 Saint-Saphorin (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5610 Saint-Saphorin (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5610 Saint-Saphorin (Lavaux)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5611 Savigny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	2	0
"2015"	"......5611 Savigny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	0
"2015"	"......5611 Savigny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	1	0
"2015"	"......5611 Savigny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5613 Bourg-en-Lavaux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	16	3	1
"2015"	"......5613 Bourg-en-Lavaux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5613 Bourg-en-Lavaux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	2	1
"2015"	"......5613 Bourg-en-Lavaux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5788 Essertes"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	1	0
"2015"	"......5788 Essertes"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5788 Essertes"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5788 Essertes"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5789 Ferlens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5789 Ferlens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5789 Ferlens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5789 Ferlens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5790 Maracon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5790 Maracon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5790 Maracon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5790 Maracon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2	0	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5791 Mézières (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5792 Montpreveyres"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	1	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	1	0
"2015"	"......5799 Servion"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	11	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	6	0	0
"2015"	"......5805 Oron"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4	1	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	1	0
"2015"	"......5421 Apples"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5422 Aubonne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5423 Ballens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5424 Berolle"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	1	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5425 Bière"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5426 Bougy-Villars"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5427 Féchy"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5	1	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1	0	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5428 Gimel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5431 Mollens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5432 Montherod"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5435 Saint-Livres"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
"2015"	"......5436 Saint-Oyens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	1	0	0
"2015"	"......5437 Saubraz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	0	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	0	0	0
"2015"	"......5474 La Chaux (Cossonay)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	0	0	0
