"Ständige und nichtständige Wohnbevölkerung nach institutionellen Gliederungen, Geschlecht, Zivilstand und Altersklasse"

"Jahr"	"Kanton (-) / Bezirk (>>) / Gemeinde (......)"	"Bevölkerungstyp"	"Geschlecht"	"Zivilstand"	"Altersklasse - Total"	"20-24 Jahre"	"25-29 Jahre"	"30-34 Jahre"	"35-39 Jahre"
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	725	32	44	35	46
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	335	32	36	17	23
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......5860 Perroy"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	44	0	0	1	0
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2973	141	152	194	243
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1476	137	122	96	71
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	40	0	0	0	0
"2015"	"......5861 Rolle"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	184	0	1	1	14
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	107	5	7	5	13
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	39	5	2	4	4
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......5862 Tartegnin"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	12	0	1	0	1
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	173	8	8	6	16
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	76	8	7	3	6
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......5863 Vinzel"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3908	343	283	277	279
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1911	332	224	147	90
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	33	0	0	0	1
"2015"	"......5583 Crissier"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	270	0	4	6	26
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5760	370	481	524	483
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2785	350	393	266	165
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	116	0	1	0	0
"2015"	"......5589 Prilly"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	377	0	1	19	38
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	10338	784	966	918	786
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	5008	750	748	472	250
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	152	0	0	0	2
"2015"	"......5591 Renens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	724	1	4	30	63
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4129	263	304	315	323
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1944	256	251	176	103
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	48	0	0	0	0
"2015"	"......5624 Bussigny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	314	0	1	9	25
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3704	320	349	344	312
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1868	305	253	151	92
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	45	0	0	0	0
"2015"	"......5627 Chavannes-près-Renens"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	232	1	0	10	18
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6258	704	547	450	437
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	3188	686	442	212	136
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	88	0	0	0	2
"2015"	"......5635 Ecublens (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	383	0	2	13	26
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2052	263	154	133	145
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1111	261	137	78	60
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	0	0	0	1
"2015"	"......5648 Saint-Sulpice (VD)"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	124	0	0	4	3
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	344	25	13	14	22
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	129	25	13	5	8
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......5651 Villars-Sainte-Croix"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	31	0	0	1	1
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1656	86	107	103	112
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	739	84	90	55	35
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	44	0	0	0	0
"2015"	"......5841 Château-d'Oex"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	111	0	0	3	7
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	279	20	17	12	8
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	125	19	11	8	5
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......5842 Rossinière"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	27	0	1	0	0
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	436	13	27	31	28
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	182	12	17	16	9
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	14	0	0	0	0
"2015"	"......5843 Rougemont"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	36	0	0	1	1
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3007	171	127	118	136
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1346	171	109	68	54
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	56	0	0	0	0
"2015"	"......5881 Blonay"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	203	0	0	0	8
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1381	85	75	66	87
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	634	85	68	39	48
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	42	0	0	0	0
"2015"	"......5882 Chardonne"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	91	0	1	0	4
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1031	57	59	49	67
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	429	55	50	34	26
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	24	0	0	0	0
"2015"	"......5883 Corseaux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	78	0	1	3	6
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1648	95	102	116	115
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	757	91	83	67	48
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	36	0	0	0	0
"2015"	"......5884 Corsier-sur-Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	116	0	0	4	9
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	752	36	30	37	54
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	314	36	27	23	19
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	10	0	0	0	0
"2015"	"......5885 Jongny"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	0	1	2
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	12486	1179	908	821	822
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	6229	1160	743	491	363
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	271	0	0	1	1
"2015"	"......5886 Montreux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	1017	0	9	24	53
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2474	161	99	99	99
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1133	160	87	54	34
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	43	0	0	0	0
"2015"	"......5888 Saint-Légier-La Chiésaz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	125	0	0	2	5
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	5334	324	308	350	328
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2477	314	249	226	123
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	123	0	0	0	1
"2015"	"......5889 La Tour-de-Peilz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	395	0	3	12	21
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	9433	613	803	859	767
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	4854	588	635	495	310
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	163	0	0	0	0
"2015"	"......5890 Vevey"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	758	0	3	26	51
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	419	26	24	34	30
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	181	26	20	20	14
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......5891 Veytaux"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	48	0	0	1	3
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	6255	440	458	405	393
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2862	429	389	228	151
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	133	0	0	0	1
"2015"	"......6002 Brig-Glis"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	414	0	1	5	18
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	167	8	7	8	8
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	62	8	7	5	1
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......6004 Eggerberg"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	9	0	0	0	2
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4830	300	359	353	309
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	2098	282	293	182	115
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	126	0	0	0	0
"2015"	"......6007 Naters"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	321	0	2	5	9
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1037	53	54	60	75
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	452	53	43	31	26
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	29	0	0	0	0
"2015"	"......6008 Ried-Brig"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	47	0	0	2	1
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	150	12	10	13	6
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	64	12	10	6	5
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......6009 Simplon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	6	0	0	0	0
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	437	35	24	24	29
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	197	35	22	14	7
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	9	0	0	0	0
"2015"	"......6010 Termen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	20	0	0	1	0
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	51	6	7	5	2
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	28	6	7	4	1
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......6011 Zwischbergen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1532	94	96	96	117
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	690	91	73	38	24
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	30	0	0	0	0
"2015"	"......6021 Ardon"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	88	0	2	2	7
"2015"	"......6022 Chamoson"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1784	97	107	123	132
"2015"	"......6022 Chamoson"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	768	93	89	59	38
"2015"	"......6022 Chamoson"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	37	0	0	0	0
"2015"	"......6022 Chamoson"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	134	0	1	4	10
"2015"	"......6023 Conthey"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4179	253	278	290	256
"2015"	"......6023 Conthey"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1846	242	206	142	81
"2015"	"......6023 Conthey"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	82	0	1	1	0
"2015"	"......6023 Conthey"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	309	0	3	6	17
"2015"	"......6024 Nendaz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	3215	188	214	229	215
"2015"	"......6024 Nendaz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1389	183	174	123	82
"2015"	"......6024 Nendaz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	86	0	0	0	1
"2015"	"......6024 Nendaz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	274	0	4	4	16
"2015"	"......6025 Vétroz"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	2904	204	218	192	196
"2015"	"......6025 Vétroz"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1315	198	155	83	55
"2015"	"......6025 Vétroz"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	45	0	0	0	0
"2015"	"......6025 Vétroz"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	167	0	3	8	9
"2015"	"......6031 Bagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	4111	201	269	284	288
"2015"	"......6031 Bagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	1909	198	236	168	139
"2015"	"......6031 Bagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	53	0	0	0	0
"2015"	"......6031 Bagnes"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	284	0	1	5	6
"2015"	"......6032 Bourg-Saint-Pierre"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	99	3	2	2	6
"2015"	"......6032 Bourg-Saint-Pierre"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	41	2	2	1	3
"2015"	"......6032 Bourg-Saint-Pierre"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......6032 Bourg-Saint-Pierre"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	15	0	0	0	1
"2015"	"......6033 Liddes"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	392	30	22	20	21
"2015"	"......6033 Liddes"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	186	28	19	8	6
"2015"	"......6033 Liddes"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	12	0	0	0	0
"2015"	"......6033 Liddes"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	26	0	0	0	0
"2015"	"......6034 Orsières"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	1615	94	92	94	99
"2015"	"......6034 Orsières"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	708	90	65	42	26
"2015"	"......6034 Orsières"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	41	0	0	0	0
"2015"	"......6034 Orsières"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	88	0	0	4	5
"2015"	"......6035 Sembrancher"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	496	44	37	35	32
"2015"	"......6035 Sembrancher"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	247	41	30	24	13
"2015"	"......6035 Sembrancher"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......6035 Sembrancher"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	38	0	0	1	5
"2015"	"......6036 Vollèges"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	947	60	52	63	69
"2015"	"......6036 Vollèges"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	473	60	39	36	19
"2015"	"......6036 Vollèges"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......6036 Vollèges"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	49	0	1	3	1
"2015"	"......6052 Bellwald"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	217	15	11	6	11
"2015"	"......6052 Bellwald"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	96	15	10	3	5
"2015"	"......6052 Bellwald"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	5	0	0	0	0
"2015"	"......6052 Bellwald"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	11	0	0	0	0
"2015"	"......6054 Binn"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	74	3	1	2	3
"2015"	"......6054 Binn"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	35	3	0	1	1
"2015"	"......6054 Binn"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......6054 Binn"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	4	0	0	0	0
"2015"	"......6055 Blitzingen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	39	1	2	1	1
"2015"	"......6055 Blitzingen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	12	1	2	0	0
"2015"	"......6055 Blitzingen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	2	0	0	0	0
"2015"	"......6055 Blitzingen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	3	0	0	0	0
"2015"	"......6056 Ernen"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	253	16	15	13	14
"2015"	"......6056 Ernen"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	99	16	11	11	5
"2015"	"......6056 Ernen"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	7	0	0	0	0
"2015"	"......6056 Ernen"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	18	0	0	0	0
"2015"	"......6057 Fiesch"	"Ständige Wohnbevölkerung"	"Mann"	"Zivilstand - Total"	491	35	30	39	23
"2015"	"......6057 Fiesch"	"Ständige Wohnbevölkerung"	"Mann"	"Ledig"	209	35	29	20	10
"2015"	"......6057 Fiesch"	"Ständige Wohnbevölkerung"	"Mann"	"Verwitwet, durch Tod aufgelöste Partnerschaft"	15	0	0	0	0
"2015"	"......6057 Fiesch"	"Ständige Wohnbevölkerung"	"Mann"	"Geschieden, unverheiratet, gerichtlich aufgelöste Partnerschaft"	38	0	0	0	2
